Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
North America;NAC;GDP (current US$);NY.GDP.MKTP.CD;583846188346.73;604324202050.65;647421597617.89;683726355213.52;735285089547.34;798329518629.68;876222557410.43;927523758485.75;1014479810519.90;1099213311661.69;1161385395320.13;1264333061774.61;1392428220486.92;1556967358814.12;1705964297341.51;1859083029689.34;2080373864908.72;2293885157028.68;2570707667537.48;2870923302612.26;3131774126516.07;3513995963656.99;3658081025119.14;3975475111781.89;4393971258071.62;4704774999482.75;4958242427343.98;5287828242049.45;5745207451214.25;6208137243275.24;6558665950908.47;6770092083643.19;7114394589252.92;7437550121856.44;7867242439537.61;8245811373433.40;8704363777972.13;9233311204265.78;9697762229406.81;10310072635807.70;10998121151318.60;11321881659892.60;11698306960646.50;12354812816817.70;13241410621714.10;14210866345864.70;15136170611461.20;15923602846205.80;16268955292997.20;15826742029986.40;16612151675811.10;17337541701047.80;18032074866349.00;18638523474155.30;19337110892844.60;19787488505418.20;20250103662982.10;21176374062226.80;22303646726082.20;23177135742520.00
Namibia;NAM;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;2422096074.58;2246757386.46;2116069373.77;2293990996.47;1947967886.46;1605911706.01;1806223061.29;2296378834.86;2491412335.78;2531519951.42;2785764518.02;2992650454.50;3424733520.34;3218475900.48;3636645995.27;3942478205.73;3945340776.41;4102648719.62;3826527630.56;3818954447.99;3833993702.99;3476452446.22;3275669889.10;4811994024.88;6480441754.26;7101514450.14;7840138005.94;8729714008.28;8496492492.46;8825055228.33;11268186636.29;12343501808.22;13041886316.48;12011207741.46;12356482988.87;11272143472.62;10665634688.08;12741746523.86;13454211343.59;12366528259.18
New Caledonia;NCL;GDP (current US$);NY.GDP.MKTP.CD;;;;;;159594493.55;164206537.56;180036768.87;215507164.03;263108834.54;358815681.90;413634335.27;505892512.86;542294864.81;637400199.11;816647865.83;798310509.65;837616756.53;846007597.72;1047225130.24;1182457142.61;972563810.23;904619629.80;823832940.45;796018978.47;854823821.72;1201262517.88;1488113532.29;2072735787.32;2185072798.33;2529310103.84;2653781596.46;2923764926.40;3070161471.04;3038727617.04;3628440274.67;3606968433.93;3291489840.57;3158806480.26;3056999988.09;2682347064.36;;;;;;;;;;;;;;;;;;;
Niger;NER;GDP (current US$);NY.GDP.MKTP.CD;449526872.57;485785234.94;531736492.91;586294761.49;582816358.35;673383604.24;702296184.36;665586975.09;641214210.67;625867922.68;649916708.24;693573595.32;742779740.39;946385033.01;1026136974.48;1048690933.21;1064517574.56;1291457973.13;1774365275.18;2109278101.99;2508524186.43;2170893038.90;2017611927.40;1803099731.54;1461243212.43;1440581533.76;1904097020.29;2233005822.59;2280356338.23;2179567107.50;3512356353.08;3285796979.80;3386232592.02;2208546462.61;1938058161.25;2302537682.18;2405687081.13;2290318800.33;2643363406.98;2536859319.76;2236185389.88;2448714680.56;2782192986.96;3394084884.67;3760443965.73;4383315656.99;4756361479.99;5731485267.33;7297600896.86;7352131669.29;7851191899.34;8772951261.82;9426913349.22;10224897934.72;10862944203.56;9685577941.03;10355006770.10;11189541083.40;12846952856.85;12911689659.35
Nigeria;NGA;GDP (current US$);NY.GDP.MKTP.CD;4196092258.15;4467200335.99;4909302953.94;5165489010.22;5552822483.55;5874422511.55;6366792664.15;5203135937.28;5200895982.08;6634187316.25;12545849083.02;9181769911.50;12274416017.80;15162871287.13;24846641318.12;27778934624.70;36308883248.73;36035407725.32;36527862208.71;47259911894.27;64201788122.61;164475209515.19;142769363313.38;97094911790.69;73484359521.10;73745821156.30;54805852581.15;52676041930.58;49648470439.80;44003061108.34;54035795388.09;49118433047.53;47794925814.76;27752204320.09;33833042987.76;44062465800.17;51075815092.50;54457835193.49;54604050168.18;59372613485.66;69448756932.58;74030364472.05;95385819320.57;104911947834.12;136385979322.44;176134087150.34;236103982431.64;275625684968.62;337035512676.94;291880204327.42;361456622215.72;404993594133.58;455501524575.50;508692961937.49;546676374567.72;486803295097.89;404650006428.61;375746469538.67;397190484464.31;448120428858.77
Nicaragua;NIC;GDP (current US$);NY.GDP.MKTP.CD;223854666.67;240524723.43;265291588.67;292916241.14;341973758.86;566542872.36;606671444.00;657171436.71;695899980.43;747971449.57;776585681.07;826571413.43;880842890.07;1093571441.50;1520900045.14;1590428522.64;1847871371.71;2239857060.57;2142128603.79;1527852635.63;2189347367.53;2448290109.65;2465165179.70;2743341724.08;3105517091.41;2683816288.79;2885710608.88;3851213727.68;2630904261.83;1013184745.71;1009455483.87;1488804123.71;1792800000.00;1756454248.37;3863185119.05;4140470000.00;4308351902.79;4389965590.97;4635267224.84;4855717874.68;5107329007.09;5323146565.70;5224213017.54;5322454925.85;5795568204.65;6321335612.22;6763361732.88;7423367753.48;8496946608.23;8298729073.97;8758639096.48;9774262741.76;10532049076.94;10982938825.70;11880434070.78;12756706583.31;13286083644.88;13785909906.19;13063904770.36;12520915291.18
Netherlands;NLD;GDP (current US$);NY.GDP.MKTP.CD;12276734172.08;13493833739.99;14647057370.14;15891241386.29;18699380731.35;21000586933.20;22867203317.40;25087562181.32;27817605743.25;34035946604.18;38164716625.07;44579122807.02;54706557264.49;71840909664.20;87243413394.54;100249523353.09;109168720620.10;127016990212.80;155859695457.32;179669405690.43;195152092662.38;164134217080.28;158479527935.96;153445465987.18;143912664148.35;143845822717.62;200862095700.67;245046310922.54;261910508417.88;258336705809.00;318330511920.61;327500327675.63;362962872180.45;353550169672.52;379130260322.07;452301674444.14;450490196078.43;416812740004.52;438008220395.47;446898572341.79;416442786069.65;431213422818.79;471613965744.40;578792325056.43;657171591755.65;685092650167.89;733340860619.75;847481522036.68;947997656364.44;868077243678.80;846554894931.08;904085980796.02;838971306990.91;876923518850.41;890981311077.66;765264949781.00;783528181704.57;833869641687.06;914043438179.61;907050863145.10
Norway;NOR;GDP (current US$);NY.GDP.MKTP.CD;5163271598.16;5632460936.55;6066976682.67;6510239502.76;7159202706.48;8058681060.16;8696460205.34;9514496703.40;10159934136.78;11063065083.49;12814123115.26;14583114840.06;17358610849.70;22534253702.87;27145693810.13;32877805200.02;35942270686.34;41508030431.11;46523091009.67;53132244623.92;64439382896.02;63596654760.87;62647195537.65;61627240831.09;62057955032.78;65416879914.39;78693253276.00;94230055658.63;101900260856.22;102633789557.54;119791683307.51;121872464483.49;130838040067.58;120579072750.60;127131461119.93;152029612324.79;163520109150.67;161356631888.48;154163364302.66;162284465073.34;171247131268.60;173972218824.03;195524186477.62;228858506821.84;264511630666.98;308884284051.22;345581369965.54;400937100158.66;462250000000.00;386190385318.77;428757038466.84;498283438454.28;509506317146.54;522761531914.89;498410050251.26;385801550067.17;368819929542.19;398393955268.99;434166615431.91;403336363636.36
Nepal;NPL;GDP (current US$);NY.GDP.MKTP.CD;508334413.97;531959561.62;574091101.19;496947904.44;496098775.31;735267082.29;906811943.82;841974025.46;772228643.41;788641965.43;865975308.64;882765471.60;1024098804.94;972101725.00;1217953546.98;1575789254.47;1452792989.11;1382400000.00;1604162497.46;1851250008.33;1945916583.33;2275583316.67;2395429852.43;2447174803.38;2581207387.80;2619913955.52;2850784523.38;2957255379.54;3487009748.36;3525228153.17;3627562402.66;3921476084.89;3401211581.29;3660041666.67;4066775510.20;4401104417.67;4521580381.47;4918691916.54;4856255044.39;5033642384.11;5494252207.91;6007055042.18;6050875806.66;6330473096.54;7273938314.72;8130258041.47;9043715355.89;10325618017.38;12545438605.40;12854985464.08;16002656434.47;18913574370.76;18851513891.07;19271168018.48;20002968837.95;21410840908.52;21185922407.59;25180583770.27;29173513475.71;30641380603.97
Nauru;NRU;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47564520.39;66055407.67;96927201.48;98491843.64;104654365.19;86779266.16;100087348.96;109585941.62;124021393.69;118223430.12
New Zealand;NZL;GDP (current US$);NY.GDP.MKTP.CD;5485854791.97;5670064168.22;6077496267.76;6638937283.14;7274144350.82;5654463586.00;5863733230.98;5961418093.53;5180597620.64;5761588761.69;6623527830.66;7911136757.07;9567331064.66;12802281897.87;13940981798.12;12861983284.39;13604832424.01;15446825318.46;18530518394.65;20731243113.29;23244547384.67;24417617184.25;24164603058.99;24309279705.57;21665975318.88;24679795396.42;30604668356.57;40376354069.95;45176811594.20;43920222524.71;45495129385.05;42745329732.16;41649829859.63;46775620817.43;55314732279.14;63918703506.91;70140835299.01;66075143415.50;56227169851.04;58762260625.88;52623281956.70;53872425916.62;66627729311.45;88250885550.26;103905210084.03;114720129550.10;111608845081.38;137320496803.12;133290222815.77;121357986132.80;146619138358.95;168510189201.49;176247979235.91;190845889949.76;200921936786.22;177467529071.29;188223664746.52;205415864857.98;207920613961.75;206928765543.94
OECD members;OED;GDP (current US$);NY.GDP.MKTP.CD;1073366028188.55;1128743265796.81;1218439007848.35;1313325686552.42;1435414527019.32;1557930975997.81;1709908806592.48;1835568480534.44;1991115605046.78;2190260661947.85;2391047579222.19;2649796932865.71;3076693001558.83;3722825014387.54;4176601486643.63;4679711082645.18;5071053100110.19;5716921033012.46;6878511679815.97;7944464744849.22;8824092690572.72;8986437947913.11;8854474192371.85;9146183577144.08;9561786487597.83;10067439830893.70;12194234121951.60;14123847818078.20;15924589745602.90;16662382085788.20;18772635793037.70;19867401288553.20;21369281695541.20;21659693898450.00;23154280793013.50;25533925886739.50;25755385453221.50;25376159222813.90;25644832484689.90;26928032602984.50;27502312256114.40;27256726013551.80;28434514726084.90;31819662346872.00;35427350808680.50;37479654616604.50;39551617049075.70;43291520373561.70;45871895488958.70;42944829107639.90;45050470863514.00;48451045338400.60;48424374706150.00;49078639087279.90;50111815274171.60;47286499263673.50;48179034147539.30;50320155133068.00;53201637655856.40;53699374881339.80
Oman;OMN;GDP (current US$);NY.GDP.MKTP.CD;;;;;;63287594.51;67768132.18;107152720.24;188864890.81;239980801.54;256299496.04;301010587.10;366857738.41;483033932.14;1645917776.49;2096699189.35;2560220034.74;2741169947.89;2740301389.69;3733352634.63;5981760277.94;7259120150.55;7554719455.70;7932541690.79;8821366531.56;10005500579.04;7323822251.31;7811183094.93;8386215864.76;9372171651.50;11685045513.65;11341482444.73;12452275682.70;12493107932.38;12918855656.70;13802600780.23;15277763329.00;15837451235.37;13996914596.14;15593456122.49;19507452508.07;19452000475.62;20142756174.72;21633708220.01;24763713000.60;31081991724.79;37215779655.59;42085379489.05;60905452457.93;48388363516.43;56913065779.26;67872692582.24;76511059935.94;78555637365.23;80686854742.61;68399663321.93;65480507170.79;70598026282.80;79788768968.95;76331518668.58
Other small states;OSS;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;3153475613.74;3742950852.63;4532361284.45;6564894250.23;12101319067.68;13507718347.72;16791956356.30;18909624525.98;20862176934.34;27089056157.19;37613666488.29;37810458573.63;35763813280.92;33785511039.27;34029180313.89;32341484425.91;32751300580.08;38869748630.96;43670301715.21;45724002000.53;54720419608.42;56344164273.69;61461105758.91;58495739611.99;61119005183.86;70216232542.45;73971723115.48;76830068784.69;75242244587.91;80914649705.74;91292277740.33;90837472118.89;98021489628.89;122019376733.57;151452441901.26;183431199695.16;215364797031.83;263839048610.63;322767816842.61;277239002998.06;322445262647.89;396955486136.66;414384564144.54;432374768925.02;446839099917.42;370774396651.58;366401331400.42;398893497014.27;442417900539.21;432092892349.40
Pakistan;PAK;GDP (current US$);NY.GDP.MKTP.CD;3749265014.70;4118647627.05;4310163796.72;4630827383.45;5204955900.88;5929231415.37;6561108777.82;7464510709.79;8041999160.02;8683116337.67;10027509449.81;10665896682.07;9415016359.57;6383429490.21;8899191919.19;11230606060.61;13168080808.08;15126060606.06;17811515151.52;19688383838.38;23654444444.44;28100606060.61;30725971563.98;28691889763.78;31151825467.50;31144920844.33;31899070055.80;33351529274.69;38472742808.32;40171018229.07;40010423970.46;45625234697.71;48884606848.13;51809949334.24;52293456906.27;60636022422.62;63320122807.12;62433300338.09;62191955814.35;62973855718.89;82017743416.28;79484403984.88;79904985384.87;91760542940.07;107759683863.12;120055291992.94;137264061106.04;152385716311.92;170077814106.31;168152775283.03;177165635077.07;213587413184.00;224383620829.57;231218567178.98;244360888750.81;270556131701.17;278654637737.69;304567253219.10;314567541558.34;278221906022.84
Panama;PAN;GDP (current US$);NY.GDP.MKTP.CD;537147100.00;599026300.00;652120900.00;722784500.00;776137500.00;852485300.00;928833000.00;1034376400.00;1112791100.00;1221305700.00;1351006400.00;1523917200.00;1673411700.00;1913793400.00;2188307600.00;2435304100.00;2588106000.00;2738261900.00;3244558600.00;3704551600.00;4614086400.00;5222421500.00;5769767900.00;5923755900.00;6183387100.00;6541517100.00;6797834200.00;6827665300.00;5902783400.00;5918469800.00;6433967000.00;7074675500.00;8042337700.00;8782585400.00;9365289800.00;9573813700.00;9870494000.00;10677286100.00;11575486400.00;12130252200.00;12304115000.00;12502013400.00;12994310400.00;13693981200.00;15013381700.00;16374393900.00;18141666300.00;21295984200.00;25155888600.00;27116635600.00;29440300000.00;34686200000.00;40429700000.00;45600000000.00;49921500000.00;54091700000.00;57907700000.00;62219000000.00;65128200000.00;66800800000.00
Peru;PER;GDP (current US$);NY.GDP.MKTP.CD;2571908062.08;2899654840.37;3286773187.88;3600957771.15;4356913870.24;5166861068.42;6113607728.16;6204253758.58;5736083835.22;6420909789.64;7432223176.77;8289582883.50;9189413409.01;10994381894.80;13858441211.22;16877163792.13;15947709379.65;14620386673.85;12495779622.07;15962459447.22;18134029179.64;21649137620.31;21793496819.34;17345624453.69;17599660054.29;16548827018.29;15244232957.88;20702298396.97;15439408447.23;22499559086.03;26410386669.36;34341465998.20;35966302303.26;34832077220.85;44882079766.89;53312793687.38;55252414130.30;58147522522.52;55501467877.38;50187324567.88;51744749133.21;52030158775.41;54777553515.08;58731030121.87;66768703497.57;76060606060.61;88643193061.75;102170981144.14;120550599815.44;120822986521.48;147528937028.78;171761737046.59;192648999090.08;201175469114.33;200789362451.57;189805300841.60;191895943823.89;211007207483.52;222044970486.22;226848050819.53
Philippines;PHL;GDP (current US$);NY.GDP.MKTP.CD;6684568805.07;7256966966.23;4399827767.97;4875309866.34;5271404668.37;5784398976.98;6371459304.41;6809134235.54;7591603053.44;8408229699.14;6687204834.37;7408305735.65;8017468688.20;10082885603.07;13781139969.65;14893969287.66;17097563270.30;19648106122.01;22706155475.30;27502168726.96;32450541843.07;35646416952.54;37140163934.43;33212180658.17;31408492876.69;30734335448.99;29868339080.83;33195933429.60;37885440418.68;42575183905.56;44311593755.78;45417561302.25;52976344928.96;54368083953.11;64084460124.46;74119987244.50;82848140618.03;82344260570.67;72207028767.76;82995145792.93;83670261708.00;78921071498.57;84307369867.25;87039145965.28;95001994599.56;107419986400.76;127652908954.39;155980408072.44;181006859908.11;176131654910.53;208368892319.23;234216730703.91;261920542606.89;283902829721.09;297483553299.66;306445871632.26;318627003966.06;328480738147.22;346841896890.28;376795508678.85
Palau;PLW;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;146297500.00;156907900.00;163184900.00;153963200.00;165186200.00;190452900.00;192382400.00;198897700.00;198283900.00;187522800.00;185943000.00;196911100.00;212397800.00;221117200.00;241669800.00;280457700.00;295065400.00;286106800.00;280435700.00;268354919.43
Papua New Guinea;PNG;GDP (current US$);NY.GDP.MKTP.CD;230496032.98;244832035.03;261184037.37;275968039.49;305312043.69;344159480.34;390973233.28;441706910.07;485160824.28;551237316.61;645537126.22;717716130.49;858802035.93;1299105240.73;1467346060.00;1356591176.86;1511856584.26;1640763204.45;1947947524.33;2293621944.37;2545983007.90;2498068350.67;2368584969.53;2562492524.82;2552526263.08;2423373088.07;2648033765.70;3143848331.31;3655979702.46;3546460176.99;3219730365.00;3787394957.98;4377980510.06;4974550286.18;5502786069.65;4636057476.43;5155311077.39;4936615298.79;3789443014.62;3477038204.02;3521339699.07;3081024212.43;2999511040.20;3536411824.30;3927157866.96;4865892972.28;8355006711.25;9545177004.87;11670840924.14;11619637815.98;14250755221.51;17984910495.73;21295659249.24;21261432774.50;23210682536.84;21723531182.14;20759069104.55;22742613549.40;24109509856.19;24829107011.07
Poland;POL;GDP (current US$);NY.GDP.MKTP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65977749036.98;85500935934.99;94337050693.27;96045645026.18;110803391516.70;142292783505.16;160193242090.43;159357789772.21;174685791563.56;170031005016.26;172219461126.07;190905493539.17;199072058823.53;217827260805.84;255110181539.81;306144336269.51;344622003093.58;429028505365.08;533609081852.90;439737508413.19;479834179020.33;528301269069.80;498523568248.12;521016262734.92;542477096211.76;477811911394.08;472630364208.18;526508877305.32;587411745161.56;595858207011.51
